t,frame,ang,npts,res_c,res_l,dispara,marca_humana
204.104,5060,69.3,78,2.40,0.41,0,0
204.148,5061,73.0,73,2.26,0.32,0,0
204.183,5062,86.9,69,2.33,0.42,0,0
204.223,5063,80.9,66,2.43,0.75,0,0
204.266,5064,69.8,63,2.46,0.87,0,0
204.304,5065,67.5,63,2.44,0.86,0,0
204.343,5066,55.1,63,2.46,1.10,0,0
204.383,5067,46.4,61,2.31,1.03,0,0
204.424,5068,35.3,61,2.13,1.11,0,0
204.465,5069,8.8,66,1.47,0.29,0,0
204.503,5070,5.7,66,1.62,0.29,0,0
204.544,5071,5.6,68,1.62,0.46,0,0
204.583,5072,6.2,67,1.51,0.26,0,0
204.624,5073,5.9,67,1.51,0.38,0,0
204.665,5074,6.6,68,1.53,0.51,0,0
204.703,5075,5.1,67,1.53,0.43,0,0
204.747,5076,7.4,67,1.53,0.27,0,0
204.783,5077,6.3,67,1.51,0.27,0,0
204.823,5078,6.3,67,1.51,0.27,0,0
204.863,5079,6.1,67,1.54,0.27,0,0
204.905,5080,6.2,67,1.51,0.26,0,0
204.943,5081,6.8,67,1.62,0.27,0,0
204.985,5082,6.2,65,1.62,0.26,0,0
205.023,5083,3.6,69,1.73,0.28,0,0
205.064,5084,1.3,69,1.71,0.48,0,0
205.103,5085,58.1,62,2.35,0.89,0,0
205.144,5086,58.5,62,2.35,0.92,0,0
205.183,5087,58.5,62,2.35,0.92,0,0
205.223,5088,58.5,62,2.35,0.92,0,0
205.263,5089,58.7,62,2.35,0.92,0,0
205.306,5090,2.8,69,1.71,0.26,0,0
205.344,5091,3.0,68,1.70,0.32,0,0
205.384,5092,58.7,62,2.36,0.77,0,0
205.426,5093,58.7,62,2.36,0.80,0,0
205.463,5094,58.7,62,2.36,0.80,0,0
205.504,5095,0.1,67,1.70,0.44,0,0
205.546,5096,3.8,68,1.73,0.25,0,0
205.584,5097,56.7,62,2.35,0.90,0,0
205.623,5098,56.7,62,2.35,0.94,0,0
205.663,5099,56.4,62,2.35,0.91,0,0
205.705,5100,56.7,62,2.35,0.90,0,0
205.743,5101,56.7,62,2.35,0.94,0,0
205.783,5102,56.4,62,2.35,0.91,0,0
205.824,5103,56.7,62,2.35,0.90,0,0
205.863,5104,56.4,62,2.35,0.91,0,0
205.904,5105,57.3,62,2.31,0.94,0,0
205.944,5106,56.7,62,2.35,0.90,0,0
205.983,5107,56.7,62,2.35,0.90,0,0
206.024,5108,57.3,62,2.31,0.94,0,0
206.064,5109,56.7,62,2.35,0.94,0,0
206.105,5110,57.3,62,2.31,0.94,0,0
206.144,5111,57.3,62,2.31,0.90,0,0
206.187,5112,57.4,62,2.36,0.94,0,0
206.223,5113,56.7,62,2.35,0.90,0,0
206.265,5114,57.3,62,2.31,0.90,0,0
206.304,5115,57.3,62,2.31,0.94,0,0
206.343,5116,56.7,62,2.35,0.94,0,1
206.390,5117,57.0,62,2.31,0.91,0,0
206.429,5118,57.0,62,2.31,0.88,0,0
206.472,5119,56.7,62,2.35,0.94,0,0
206.514,5120,56.4,62,2.35,0.91,0,0
206.550,5121,57.0,62,2.31,0.91,0,0
206.588,5122,56.4,62,2.35,0.91,0,0
206.627,5123,56.7,62,2.35,0.94,0,0
206.663,5124,56.4,62,2.35,0.91,0,0
206.704,5125,56.4,62,2.35,0.91,0,0
206.743,5126,56.7,62,2.35,0.94,0,0
206.784,5127,56.7,62,2.35,0.94,0,0
206.823,5128,56.4,62,2.35,0.91,0,0
206.864,5129,57.3,62,2.31,0.94,0,0
206.904,5130,57.3,62,2.31,0.94,0,0
206.943,5131,56.4,62,2.35,0.91,0,0
206.984,5132,56.7,62,2.35,0.90,0,0
207.027,5133,56.4,62,2.35,0.91,0,0
207.063,5134,57.4,62,2.31,0.91,0,0
207.103,5135,57.4,62,2.36,0.94,0,0
207.144,5136,56.7,62,2.35,0.90,0,0
207.185,5137,57.8,62,2.36,0.88,0,0
207.224,5138,57.4,62,2.36,0.90,0,0
207.264,5139,57.8,62,2.36,0.88,0,0
207.304,5140,57.8,62,2.36,0.88,0,0
207.349,5141,58.6,62,2.36,0.80,0,0
207.383,5142,58.6,62,2.36,0.80,0,0
207.424,5143,58.6,62,2.36,0.80,0,0
207.465,5144,58.6,62,2.36,0.80,0,0
207.505,5145,58.6,62,2.36,0.80,0,0
207.543,5146,58.6,62,2.36,0.80,0,0
207.584,5147,58.7,62,2.36,0.80,0,0
207.623,5148,58.7,62,2.36,0.80,0,0
207.665,5149,58.7,62,2.36,0.80,0,0
207.703,5150,52.2,60,2.27,0.79,0,0
207.744,5151,52.2,60,2.27,0.76,0,0
207.788,5152,2.8,65,1.56,0.28,0,0
207.823,5153,56.2,59,2.24,0.71,0,0
207.864,5154,1.0,65,1.51,0.46,0,0
207.904,5155,0.9,65,1.39,0.45,0,0
207.947,5156,0.5,65,1.39,0.26,0,0
207.984,5157,0.3,65,1.39,0.25,0,0
208.025,5158,58.1,58,2.24,0.56,0,0
208.065,5159,0.6,66,1.39,0.25,0,0
208.105,5160,0.6,63,1.52,0.29,0,0
208.144,5161,4.9,67,1.62,0.25,0,0
208.184,5162,2.3,67,1.69,0.26,0,0
208.224,5163,1.6,67,1.69,0.27,0,0
208.267,5164,2.3,66,1.64,0.25,0,0
208.303,5165,2.3,66,1.64,0.25,0,0
208.344,5166,0.2,67,1.72,0.44,0,0
208.384,5167,61.2,59,2.22,0.38,0,0
208.428,5168,61.2,59,2.22,0.38,0,0
208.464,5169,61.2,59,2.22,0.38,0,0
208.505,5170,61.2,59,2.22,0.38,0,0
208.547,5171,61.3,59,2.22,0.38,0,0
208.584,5172,0.3,65,1.72,0.42,0,0
208.625,5173,2.1,65,1.72,0.26,0,0
208.664,5174,0.4,67,1.73,0.44,0,0
208.705,5175,0.8,67,1.69,0.27,0,0
208.744,5176,0.2,67,1.69,0.30,0,0
208.784,5177,2.9,68,1.67,0.27,0,0
208.824,5178,3.7,68,1.64,0.26,0,0
208.864,5179,0.7,68,1.77,0.28,0,0
208.905,5180,1.2,70,1.80,0.38,0,0
208.945,5181,2.2,70,1.77,0.49,0,0
208.984,5182,2.8,70,1.77,0.26,0,0
209.025,5183,3.6,70,1.80,0.28,0,0
209.066,5184,2.8,70,1.77,0.26,0,0
209.104,5185,1.8,69,1.77,0.27,0,0
209.144,5186,1.6,69,1.77,0.27,0,0
209.188,5187,1.6,69,1.77,0.25,0,0
209.224,5188,1.7,69,1.77,0.26,0,0
209.264,5189,2.6,72,1.80,0.27,0,0
209.307,5190,2.1,71,1.80,0.27,0,0
209.344,5191,2.2,71,1.82,0.30,0,0
209.384,5192,0.8,73,1.92,0.33,0,0
209.426,5193,4.2,76,1.97,0.33,0,0
209.465,5194,1.8,77,2.05,0.31,0,0
209.505,5195,1.2,76,2.05,0.29,0,0
209.545,5196,1.8,76,2.05,0.31,0,0
209.584,5197,1.4,76,2.05,0.29,0,0
209.625,5198,1.4,76,2.05,0.29,0,0
209.664,5199,1.4,76,2.05,0.30,0,0
209.704,5200,1.6,76,2.05,0.31,0,0
209.746,5201,2.0,78,2.11,0.31,0,0
209.784,5202,2.3,78,2.11,0.31,0,0
209.824,5203,0.0,76,2.03,0.44,0,0
209.868,5204,0.8,77,2.03,0.29,0,0
209.904,5205,2.0,73,1.94,0.34,0,0
209.944,5206,1.5,76,1.97,0.27,0,0
209.985,5207,0.6,74,1.90,0.25,0,0
210.024,5208,0.2,75,1.97,0.27,0,0
210.068,5209,0.1,75,1.97,0.24,0,0
210.104,5210,1.6,73,1.90,0.28,0,0
210.146,5211,2.0,73,1.90,0.31,0,0
210.184,5212,1.6,73,1.90,0.30,0,0
210.224,5213,1.2,74,1.83,0.28,0,0
210.264,5214,1.0,74,1.90,0.25,0,0
210.305,5215,0.1,74,1.90,0.26,0,0
210.344,5216,0.6,74,1.90,0.26,0,0
210.384,5217,2.6,72,1.92,0.43,0,0
210.424,5218,0.7,73,1.90,0.46,0,0
210.469,5219,1.4,73,1.90,0.46,0,0
210.504,5220,1.0,73,1.90,0.26,0,0
210.544,5221,1.9,73,1.86,0.25,0,0
210.584,5222,2.2,73,1.78,0.30,0,0
210.624,5223,1.9,72,1.73,0.26,0,0
210.666,5224,2.8,74,1.78,0.27,0,0
210.704,5225,2.6,74,1.75,0.30,0,0
210.744,5226,4.2,73,1.81,0.26,0,0
210.784,5227,2.7,72,1.77,0.27,0,0
210.825,5228,2.5,72,1.74,0.26,0,0
210.865,5229,2.9,72,1.77,0.26,0,0
210.904,5230,1.3,72,1.74,0.29,0,0
210.948,5231,3.2,74,1.78,0.30,0,0
210.984,5232,2.6,74,1.78,0.30,0,0
211.025,5233,2.7,73,1.78,0.29,0,0
211.064,5234,2.9,73,1.75,0.25,0,0
211.105,5235,2.1,73,1.78,0.29,0,0
211.145,5236,2.6,74,1.78,0.30,0,0
211.187,5237,2.4,74,1.78,0.28,0,0
211.225,5238,2.8,74,1.78,0.29,0,0
211.267,5239,2.5,74,1.78,0.29,0,0
211.305,5240,2.2,74,1.78,0.35,0,0
211.345,5241,60.8,64,2.21,1.09,0,0
211.387,5242,61.1,63,2.21,1.12,0,0
211.425,5243,58.9,65,2.28,1.17,0,0
211.469,5244,60.1,65,2.28,1.10,0,0
211.508,5245,60.6,66,2.28,1.23,0,0
211.545,5246,57.1,65,2.17,1.25,0,0
211.586,5247,57.9,64,2.10,1.23,0,0
211.624,5248,59.4,64,2.12,1.15,0,0
211.664,5249,59.4,64,2.12,1.15,0,0
211.706,5250,59.4,64,2.12,1.15,0,0
211.744,5251,59.4,64,2.12,1.15,0,0
211.785,5252,5.7,73,1.75,0.27,0,0
211.824,5253,57.4,64,2.10,1.15,0,0
211.868,5254,58.0,64,2.10,1.20,0,0
211.905,5255,56.9,65,2.09,1.12,0,0
211.945,5256,56.2,64,2.10,1.15,0,0
211.985,5257,56.2,64,2.10,1.15,0,0
212.025,5258,6.5,73,1.64,0.27,0,0
212.065,5259,7.2,73,1.61,0.24,0,0
212.107,5260,57.6,65,2.20,1.18,0,0
212.145,5261,3.3,74,1.80,0.27,0,0
212.185,5262,57.7,65,2.20,1.15,0,0
212.226,5263,57.7,65,2.20,1.15,0,0
212.264,5264,57.6,65,2.20,1.18,0,0
212.306,5265,57.6,65,2.20,1.18,0,0
212.344,5266,57.7,65,2.20,1.15,0,0
212.384,5267,57.7,65,2.20,1.15,0,0
212.424,5268,57.3,65,2.20,1.17,0,0
212.465,5269,57.3,65,2.20,1.17,0,0
212.504,5270,57.3,65,2.20,1.17,0,0
212.545,5271,57.3,65,2.20,1.17,0,0
212.584,5272,57.3,65,2.20,1.17,0,0
212.626,5273,57.3,65,2.20,1.17,0,0
212.664,5274,57.3,65,2.20,1.17,0,0
212.705,5275,57.3,65,2.20,1.17,0,0
212.744,5276,57.3,65,2.20,1.17,0,0
212.784,5277,57.3,65,2.20,1.17,0,0
212.825,5278,57.3,65,2.20,1.17,0,0
212.866,5279,57.3,65,2.20,1.17,0,0
212.904,5280,57.3,65,2.20,1.17,0,0
212.944,5281,57.3,65,2.20,1.17,0,0
212.984,5282,57.3,65,2.20,1.17,0,0
213.025,5283,57.3,65,2.20,1.17,0,0
213.064,5284,57.3,65,2.20,1.17,0,0
213.106,5285,57.3,65,2.20,1.17,0,0
213.145,5286,57.3,65,2.20,1.17,0,0
213.187,5287,57.3,65,2.20,1.17,0,0
213.225,5288,57.3,65,2.20,1.17,0,0
213.264,5289,57.3,65,2.20,1.17,0,0
213.305,5290,57.3,65,2.20,1.17,0,0
213.345,5291,57.3,65,2.20,1.17,0,0
213.386,5292,57.3,65,2.20,1.17,0,0
213.425,5293,57.3,65,2.20,1.17,0,0
213.465,5294,57.3,65,2.20,1.17,0,0
213.505,5295,57.3,65,2.20,1.17,0,1
213.554,5296,57.3,65,2.20,1.17,0,0
213.590,5297,57.3,65,2.20,1.17,0,0
213.631,5298,57.3,65,2.20,1.17,0,0
213.664,5299,57.3,65,2.20,1.17,0,0
213.705,5300,57.3,65,2.20,1.17,0,0
213.744,5301,57.3,65,2.20,1.17,0,0
213.787,5302,57.3,65,2.20,1.17,0,0
213.825,5303,57.3,65,2.20,1.17,0,0
213.865,5304,57.3,65,2.20,1.17,0,0
213.904,5305,57.3,65,2.20,1.17,0,0
213.949,5306,57.3,65,2.20,1.17,0,0
213.985,5307,57.3,65,2.20,1.17,0,0
214.025,5308,57.3,65,2.20,1.17,0,0
214.064,5309,57.3,65,2.20,1.17,0,0
214.105,5310,57.3,65,2.20,1.17,0,0
214.145,5311,57.3,65,2.20,1.17,0,0
214.185,5312,57.3,65,2.20,1.17,0,0
214.229,5313,57.3,65,2.20,1.17,0,0
214.264,5314,57.3,65,2.20,1.17,0,0
214.305,5315,63.3,69,2.38,1.19,0,0
214.346,5316,63.2,70,2.47,1.27,0,0
214.385,5317,4.9,74,1.80,0.26,0,0
214.425,5318,4.5,74,1.76,0.34,0,0
214.465,5319,58.2,66,2.20,1.12,0,0
214.506,5320,4.0,73,1.80,0.30,0,0
214.546,5321,4.5,74,1.79,0.43,0,0
214.587,5322,3.8,74,1.79,0.28,0,0
214.625,5323,59.1,65,2.20,1.06,0,0
214.665,5324,59.7,65,2.20,1.17,0,0
214.705,5325,59.4,66,2.32,1.12,0,0
214.745,5326,4.1,73,1.79,0.29,0,0
214.788,5327,3.7,73,1.80,0.29,0,0
214.825,5328,59.7,66,2.28,1.17,0,0
214.865,5329,58.1,66,2.20,1.17,0,0
214.905,5330,58.7,66,2.20,1.19,0,0
214.949,5331,59.7,65,2.20,1.17,0,0
214.985,5332,58.2,66,2.20,1.12,0,0
215.025,5333,58.2,66,2.20,1.12,0,0
215.065,5334,5.1,75,1.74,0.29,0,0
215.106,5335,2.3,77,1.97,0.30,0,0
215.145,5336,63.1,67,2.34,1.22,0,0
215.185,5337,59.9,68,2.43,1.19,0,0
215.225,5338,59.7,68,2.39,1.19,0,0
215.267,5339,62.4,69,2.38,1.33,0,0
215.305,5340,63.6,70,2.51,1.33,0,0
215.345,5341,4.1,80,2.05,0.28,0,0
215.385,5342,66.8,69,2.45,1.24,0,0
215.425,5343,64.3,68,2.45,1.15,0,0
215.465,5344,67.2,70,2.56,1.18,0,0
215.506,5345,2.5,83,2.21,0.46,0,0
215.545,5346,2.8,83,2.13,0.66,0,0
215.585,5347,5.1,82,2.18,0.98,0,0
215.625,5348,8.3,83,2.21,1.22,0,0
215.665,5349,6.9,87,2.21,1.17,0,0
215.705,5350,5.7,89,2.20,1.26,0,0
215.745,5351,10.1,88,2.17,1.09,0,0
215.785,5352,15.2,86,2.15,0.56,0,0
215.827,5353,23.6,88,0.72,1.58,0,0
215.865,5354,25.4,91,0.46,1.67,0,0
215.905,5355,28.8,101,0.24,1.72,0,0
215.945,5356,29.1,104,0.25,1.73,0,0
215.985,5357,29.1,103,0.25,1.79,0,0
216.024,5358,28.8,102,0.25,1.90,0,0
216.068,5359,28.5,101,0.25,1.89,0,0
216.105,5360,28.5,101,0.25,1.92,0,0
216.145,5361,28.3,101,0.25,1.95,0,0
216.185,5362,28.3,100,0.25,2.04,0,0
216.224,5363,26.6,100,0.25,2.02,0,0
216.264,5364,26.2,102,0.25,2.16,0,0
216.305,5365,26.0,101,0.24,2.18,0,0
216.344,5366,23.7,99,0.24,2.35,0,0
216.384,5367,22.6,100,0.25,2.37,0,0
216.428,5368,21.1,99,0.25,2.40,0,0
216.464,5369,18.7,100,0.24,2.45,0,0
216.504,5370,17.5,99,0.24,2.62,0,0
216.544,5371,16.3,99,0.25,2.59,0,0
216.584,5372,5.5,102,0.30,2.89,0,0
216.627,5373,15.7,98,0.25,2.56,0,0
216.664,5374,7.6,101,0.28,2.89,0,0
216.704,5375,17.7,98,0.24,2.48,0,0
216.744,5376,16.4,98,0.25,2.58,0,0
216.784,5377,15.9,97,0.25,2.62,0,0
216.825,5378,16.1,97,0.25,2.58,0,0
216.865,5379,16.1,97,0.25,2.60,0,0
216.905,5380,16.1,97,0.25,2.62,0,0
216.946,5381,16.7,97,0.24,2.48,0,0
216.984,5382,16.2,97,0.24,2.52,0,0
217.024,5383,7.4,101,0.28,2.91,0,0
217.065,5384,16.0,97,0.24,2.55,0,0
217.107,5385,5.0,101,0.35,2.80,0,0
217.144,5386,5.5,102,0.28,2.81,0,0
217.185,5387,15.0,97,0.24,2.64,0,0
217.225,5388,2.2,101,0.33,2.90,0,0
217.266,5389,12.6,97,0.25,2.59,0,0
217.304,5390,10.4,97,0.24,2.69,0,0
217.344,5391,4.9,102,0.41,2.60,0,0
217.385,5392,1.4,101,0.30,2.64,0,0
217.426,5393,6.9,102,0.36,2.47,0,0
217.464,5394,8.7,102,0.33,2.50,0,0
217.505,5395,10.3,100,0.42,2.21,0,0
217.544,5396,8.8,99,0.34,2.05,0,0
217.586,5397,12.4,99,0.30,1.89,0,0
217.625,5398,21.8,100,0.52,1.98,0,0
217.664,5399,21.1,100,0.50,1.79,0,0
217.705,5400,25.9,100,0.64,1.80,0,0
217.745,5401,28.1,99,0.61,1.55,0,0
217.785,5402,23.3,95,0.56,0.88,0,0
217.825,5403,23.1,97,0.37,0.95,0,0
217.865,5404,18.1,94,0.24,1.10,0,0
217.905,5405,19.2,95,0.24,0.91,0,0
217.945,5406,19.4,98,0.23,1.45,0,0
217.988,5407,17.3,96,0.24,1.28,0,0
218.025,5408,14.7,95,0.23,1.41,0,0
218.065,5409,16.7,98,0.23,1.52,0,0
218.104,5410,23.6,99,0.24,1.34,0,0
218.146,5411,19.0,96,0.24,1.15,0,0
218.185,5412,17.6,94,0.24,1.27,0,0
218.224,5413,20.2,96,0.24,1.17,0,0
218.265,5414,22.2,98,0.26,1.24,0,0
218.305,5415,30.4,101,0.54,1.27,0,0
218.345,5416,30.4,99,0.53,1.19,0,0
218.384,5417,30.7,100,0.62,1.19,0,0
218.428,5418,19.8,94,0.31,0.87,0,0
218.465,5419,20.2,94,0.29,0.90,0,0
218.505,5420,29.8,99,0.57,0.87,0,0
218.545,5421,26.8,101,0.61,0.50,0,0
218.590,5422,28.4,109,0.58,0.75,0,0
218.626,5423,23.4,108,0.41,0.49,0,0
218.665,5424,24.3,108,0.42,0.38,0,0
218.705,5425,24.9,108,0.41,0.35,0,0
218.745,5426,24.4,110,0.41,0.24,0,0
218.785,5427,24.7,109,0.32,0.33,0,0
218.825,5428,24.5,109,0.43,0.23,0,0
218.865,5429,25.4,109,0.43,0.28,0,0
218.905,5430,25.3,109,0.43,0.29,0,0
218.945,5431,25.2,109,0.41,0.31,0,0
218.986,5432,25.7,110,0.54,0.26,0,0
219.025,5433,25.5,112,0.54,0.28,0,0
219.065,5434,26.2,112,0.68,0.27,0,0
219.106,5435,28.8,115,1.14,0.37,0,0
219.145,5436,29.2,119,0.97,0.47,0,0
219.188,5437,28.2,119,0.96,0.46,0,0
219.226,5438,28.0,120,0.97,0.46,0,0
219.266,5439,26.7,119,0.86,0.36,0,0
219.306,5440,25.9,117,0.71,0.30,0,0
219.345,5441,25.6,116,0.70,0.28,0,0
219.385,5442,25.5,116,0.72,0.28,0,0
219.428,5443,25.5,115,0.71,0.27,0,0
219.465,5444,25.2,115,0.59,0.33,0,0
219.505,5445,25.2,115,0.60,0.33,0,0
219.546,5446,25.4,115,0.60,0.31,0,0
219.585,5447,25.5,115,0.58,0.31,0,0
219.626,5448,25.2,115,0.60,0.31,0,0
219.667,5449,24.9,114,0.45,0.31,0,0
219.706,5450,24.9,114,0.45,0.31,0,0
219.747,5451,24.7,114,0.45,0.32,0,0
219.789,5452,24.7,114,0.45,0.32,0,0
219.825,5453,24.7,114,0.43,0.32,0,0
219.866,5454,25.2,115,0.55,0.32,0,0
219.908,5455,28.8,120,0.86,0.67,0,0
219.945,5456,26.0,117,0.58,0.36,0,0
219.985,5457,24.9,114,0.45,0.30,0,0
220.029,5458,25.2,112,0.46,0.27,0,0
220.065,5459,24.8,113,0.46,0.29,0,0
220.107,5460,25.0,112,0.46,0.25,0,0
220.145,5461,24.9,112,0.46,0.26,0,0
220.185,5462,25.0,112,0.46,0.25,0,0
220.226,5463,24.9,112,0.46,0.25,0,0
220.265,5464,24.6,113,0.46,0.28,0,0
220.306,5465,25.0,112,0.46,0.25,0,0
220.347,5466,24.6,113,0.46,0.28,0,0
220.385,5467,24.7,113,0.47,0.29,0,0
220.426,5468,24.8,113,0.48,0.30,0,0
220.466,5469,24.3,112,0.35,0.29,0,0
220.505,5470,24.3,112,0.37,0.29,0,0
220.545,5471,24.3,112,0.34,0.29,0,0
220.585,5472,24.3,112,0.35,0.29,0,0
220.630,5473,24.3,112,0.35,0.30,0,0
220.665,5474,24.2,112,0.36,0.30,0,0
220.705,5475,24.2,112,0.36,0.30,0,0
220.745,5476,24.3,112,0.36,0.29,0,0
220.785,5477,24.9,111,0.46,0.30,0,0
220.827,5478,25.0,111,0.46,0.29,0,0
220.865,5479,25.0,111,0.46,0.29,0,0
220.905,5480,24.9,111,0.46,0.30,0,0
220.945,5481,25.0,111,0.46,0.29,0,1
220.998,5482,25.0,111,0.46,0.29,0,0
221.036,5483,24.3,112,0.33,0.29,0,0
221.070,5484,25.0,111,0.46,0.29,0,0
221.107,5485,24.9,111,0.46,0.30,0,0
221.147,5486,25.0,111,0.46,0.29,0,0
221.186,5487,25.0,111,0.46,0.29,0,0
221.226,5488,25.0,111,0.46,0.29,0,0
221.265,5489,25.0,111,0.46,0.29,0,0
221.305,5490,25.0,111,0.46,0.29,0,0
221.347,5491,25.0,111,0.46,0.29,0,0
221.386,5492,25.0,111,0.46,0.29,0,0
221.425,5493,25.0,111,0.46,0.29,0,0
221.465,5494,25.0,111,0.46,0.29,0,0
221.508,5495,24.9,111,0.46,0.30,0,0
221.549,5496,25.0,111,0.46,0.29,0,0
221.590,5497,24.8,111,0.46,0.30,0,0
221.630,5498,25.0,111,0.46,0.29,0,0
221.665,5499,25.0,111,0.46,0.29,0,0
221.705,5500,25.0,111,0.46,0.29,0,0
221.748,5501,25.0,111,0.46,0.29,0,0
221.787,5502,25.0,111,0.46,0.29,0,0
221.825,5503,25.0,111,0.46,0.29,0,0
221.865,5504,25.0,111,0.47,0.29,0,0
221.905,5505,24.2,112,0.37,0.29,0,0
221.946,5506,24.5,112,0.37,0.29,0,0
221.985,5507,23.8,112,0.37,0.23,0,0
222.027,5508,23.6,112,0.37,0.23,0,0
222.066,5509,24.4,112,0.37,0.29,0,0
222.106,5510,24.0,111,0.35,0.33,0,0
222.147,5511,23.6,111,0.35,0.23,0,0
222.185,5512,24.3,111,0.38,0.31,0,0
222.226,5513,24.2,111,0.35,0.31,0,0
222.266,5514,24.4,111,0.35,0.29,0,0
222.305,5515,24.4,112,0.37,0.29,0,0
222.347,5516,25.0,111,0.46,0.29,0,0
222.386,5517,25.0,111,0.46,0.29,0,0
222.425,5518,24.9,111,0.43,0.30,0,0
222.467,5519,24.9,112,0.48,0.28,0,0
222.505,5520,25.6,111,0.57,0.27,0,0
222.545,5521,25.9,111,0.74,0.28,0,0
222.586,5522,26.1,113,0.71,0.27,0,0
222.625,5523,26.8,115,0.85,0.27,0,0
222.667,5524,26.5,118,0.88,0.26,0,0
222.705,5525,29.6,115,1.38,0.23,0,0
222.747,5526,27.3,120,1.21,0.24,0,0
222.787,5527,29.8,117,1.40,0.27,0,0
222.825,5528,27.3,122,1.21,0.28,0,0
222.867,5529,29.3,125,1.50,0.25,0,0
222.906,5530,32.5,125,1.93,0.34,0,0
222.947,5531,29.7,129,1.83,0.24,0,0
222.986,5532,29.0,131,1.82,0.36,0,0
223.029,5533,30.9,133,2.13,0.45,0,0
223.065,5534,32.2,131,2.27,0.40,0,0
223.105,5535,31.2,128,1.94,0.36,0,0
223.146,5536,31.7,128,1.84,0.38,0,0
223.187,5537,30.2,126,1.76,0.37,0,0
223.225,5538,31.1,125,1.76,0.29,0,0
223.266,5539,30.0,126,1.77,0.32,0,0
223.305,5540,29.4,124,1.85,0.32,0,0
223.345,5541,29.0,125,1.89,0.31,0,0
223.389,5542,29.1,122,1.98,0.32,0,0
223.425,5543,30.5,123,2.18,0.29,0,0
223.466,5544,29.6,125,2.22,0.33,0,0
223.505,5545,32.0,127,2.18,0.40,0,0
223.545,5546,31.4,126,2.07,0.34,0,0
223.585,5547,32.1,125,2.42,0.35,0,0
223.626,5548,34.1,126,2.46,0.35,0,0
223.665,5549,36.8,129,2.45,0.26,0,0
223.708,5550,39.4,133,2.90,0.29,0,0
223.745,5551,40.5,138,3.08,0.21,0,0
223.785,5552,37.6,143,3.42,0.31,0,0
223.825,5553,31.0,143,3.49,0.25,0,0
223.867,5554,29.8,141,3.62,0.21,0,0
223.905,5555,31.1,143,3.46,0.26,0,0
223.945,5556,38.4,149,3.17,0.25,0,0
223.988,5557,38.1,150,3.17,0.26,0,0
224.024,5558,38.2,150,3.17,0.26,0,0
224.065,5559,33.5,157,3.45,1.01,0,0
224.106,5560,34.9,156,3.37,0.68,0,0
224.144,5561,38.3,150,3.29,0.27,0,0
224.187,5562,39.0,152,3.10,0.27,0,0
224.224,5563,38.8,152,3.25,0.26,0,0
224.265,5564,38.4,152,3.29,0.27,0,0
224.305,5565,39.2,154,3.28,0.29,0,0
224.345,5566,38.0,155,3.26,0.29,0,0
224.386,5567,38.4,156,3.32,0.28,0,0
224.425,5568,39.2,155,3.25,0.24,0,0
224.465,5569,39.2,155,3.24,0.24,0,0
224.506,5570,38.9,155,3.25,0.26,0,0
224.545,5571,38.8,155,3.27,0.26,0,0
224.586,5572,38.5,155,3.34,0.26,0,0
224.625,5573,38.4,155,3.36,0.24,0,0
224.665,5574,38.9,156,3.44,0.25,0,0
224.707,5575,39.8,157,3.60,0.29,0,0
224.744,5576,36.5,160,3.94,0.30,0,0
224.787,5577,38.0,161,4.16,0.31,0,0
224.825,5578,38.7,159,4.11,0.24,0,0
224.865,5579,40.2,162,4.09,0.25,0,0
224.906,5580,40.1,163,4.27,0.27,0,0
224.945,5581,42.9,166,4.38,0.26,0,0
224.987,5582,43.8,170,4.52,0.28,0,0
225.025,5583,47.1,172,4.40,0.27,0,0
225.065,5584,45.4,176,4.59,0.32,0,0
225.106,5585,46.5,177,4.69,0.32,0,0
225.145,5586,46.3,178,4.68,0.31,0,0
225.188,5587,47.9,175,4.53,0.27,0,0
225.225,5588,48.6,176,4.61,0.25,0,0
225.264,5589,47.5,180,4.87,0.30,0,0
225.307,5590,47.8,180,5.07,0.31,0,0
225.345,5591,48.1,179,5.00,0.26,0,0
225.387,5592,45.9,182,5.21,0.38,0,0
225.425,5593,46.2,181,5.18,0.33,0,0
225.467,5594,47.6,179,4.99,0.31,0,0
225.504,5595,47.8,179,4.99,0.31,0,0
225.546,5596,46.7,178,5.06,0.31,0,0
225.584,5597,45.3,176,5.09,0.28,0,0
225.625,5598,45.4,176,5.11,0.27,0,0
225.666,5599,45.3,176,5.03,0.31,0,0
225.705,5600,43.1,177,5.14,0.32,0,0
225.747,5601,42.0,178,5.26,0.37,0,0
225.785,5602,43.2,177,5.14,0.32,0,0
225.825,5603,41.8,178,5.24,0.38,0,0
225.866,5604,42.3,177,5.16,0.38,0,0
225.905,5605,42.4,177,5.17,0.38,0,0
225.949,5606,41.3,175,5.23,0.32,0,0
225.984,5607,41.7,177,5.20,0.46,0,0
226.025,5608,35.5,176,5.24,0.78,0,0
226.065,5609,35.0,171,5.10,0.39,0,0
226.108,5610,22.8,286,5.28,2.82,0,0
226.146,5611,21.5,294,5.03,3.04,0,0
226.186,5612,20.7,295,4.26,3.04,0,0
226.226,5613,20.7,291,3.82,3.16,0,0
226.269,5614,21.2,290,3.87,3.17,0,0
226.307,5615,21.6,289,3.89,3.33,0,0
226.349,5616,21.1,290,3.86,3.20,0,0
226.387,5617,21.2,290,3.85,3.20,0,0
