source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
1146,34.414,HIGH,toca_abajo,31.2,0.468,89.5,71.4,10.0,-50.8,71.4,99.7,-21.8,punto adelante de la componente
1147,34.444,HIGH,toca_abajo,31.2,0.468,89.5,71.4,10.0,-50.8,71.4,99.7,-21.8,punto adelante de la componente
1148,34.474,HIGH,toca_abajo,34.9,0.523,87.8,67.8,8.3,-53.7,67.8,99.7,-30.0,punto adelante de la componente
1149,34.505,HIGH,toca_abajo,36.0,0.540,87.3,66.9,7.8,-54.4,66.9,99.7,-31.9,punto adelante de la componente
1150,34.535,HIGH,toca_abajo,36.0,0.540,87.3,66.9,7.8,-54.4,66.9,99.7,-31.9,punto adelante de la componente
1151,34.565,HIGH,toca_abajo,36.3,0.544,87.2,66.5,7.7,-54.8,66.5,99.7,-32.6,punto adelante de la componente
1152,34.595,HIGH,toca_abajo,35.7,0.536,87.3,66.7,7.8,-54.8,66.7,99.7,-32.2,punto adelante de la componente
1153,34.625,HIGH,toca_abajo,32.4,0.485,89.4,68.8,9.9,-54.8,68.8,99.7,-27.8,punto adelante de la componente
1154,34.655,HIGH,toca_abajo,32.4,0.485,89.4,68.8,9.9,-54.8,68.8,99.7,-27.8,punto adelante de la componente
1155,34.685,HIGH,toca_abajo,27.4,0.411,93.2,71.5,13.7,-56.0,71.5,99.7,-21.4,punto adelante de la componente
1156,34.715,HIGH,toca_abajo,21.8,0.327,97.4,74.9,17.9,-57.0,74.9,99.7,-12.7,punto adelante de la componente
1157,34.745,HIGH,toca_abajo,15.3,0.230,101.9,78.1,22.4,-58.5,78.1,99.7,-3.9,punto adelante de la componente
1158,34.775,HIGH,toca_abajo,15.3,0.230,101.9,78.1,22.4,-58.5,78.1,99.7,-3.9,punto adelante de la componente
1159,34.805,HIGH,toca_abajo,9.7,0.146,104.5,79.6,25.0,-59.7,79.6,99.7,0.2,punto adelante de la componente
1160,34.835,HIGH,toca_abajo,4.9,0.073,105.7,80.1,26.2,-60.5,80.1,99.9,1.7,punto adelante de la componente
1161,34.865,HIGH,toca_abajo,7.2,0.108,104.3,78.8,24.8,-60.6,78.8,99.9,-2.0,punto adelante de la componente
1162,34.895,HIGH,toca_abajo,11.8,0.177,99.6,78.5,20.1,-56.0,78.5,99.9,-2.7,punto adelante de la componente
1163,34.925,HIGH,toca_abajo,11.8,0.177,99.6,78.5,20.1,-56.0,78.5,99.9,-2.7,punto adelante de la componente
1164,34.955,HIGH,toca_abajo,26.2,0.393,88.6,77.2,9.1,-38.8,77.2,100.2,-6.7,punto adelante de la componente
1165,34.985,HIGH,toca_abajo,42.6,0.639,83.3,67.1,3.8,-49.6,67.1,100.6,-32.7,punto adelante de la componente
1166,35.015,HIGH,toca_abajo,42.6,0.639,83.3,67.1,3.8,-49.6,67.1,100.6,-32.7,punto adelante de la componente
1167,35.045,HIGH,toca_abajo,52.6,0.789,80.6,53.9,1.1,-62.7,53.9,100.6,-52.9,punto adelante de la componente
1168,35.075,HIGH,toca_abajo,57.1,0.856,79.9,46.4,0.4,-67.4,46.4,100.5,-59.5,punto adelante de la componente
1169,35.105,HIGH,toca_abajo,56.2,0.843,80.2,48.0,0.7,-66.6,48.0,100.5,-58.3,punto adelante de la componente
1170,35.135,HIGH,toca_abajo,56.2,0.843,80.2,48.0,0.7,-66.6,48.0,100.5,-58.3,punto adelante de la componente
1171,35.165,HIGH,toca_abajo,46.7,0.700,82.3,62.8,2.8,-54.7,62.8,100.6,-40.8,punto adelante de la componente
1172,35.195,HIGH,toca_abajo,44.7,0.670,85.9,60.7,6.4,-61.1,60.7,100.5,-44.0,punto adelante de la componente
1173,35.225,HIGH,toca_abajo,44.7,0.670,85.9,60.7,6.4,-61.1,60.7,100.5,-44.0,punto adelante de la componente
1174,35.255,HIGH,toca_abajo,38.6,0.579,90.8,63.7,11.3,-62.6,63.7,100.4,-38.9,punto adelante de la componente
1175,35.285,HIGH,toca_abajo,33.2,0.498,94.6,66.6,15.1,-63.4,66.6,100.3,-33.3,punto adelante de la componente
1176,35.315,HIGH,toca_abajo,33.2,0.498,94.6,66.6,15.1,-63.4,66.6,100.3,-33.3,punto adelante de la componente
1177,35.345,HIGH,toca_abajo,16.7,0.251,101.2,77.9,21.7,-58.8,77.9,100.3,-4.7,punto adelante de la componente
1178,35.375,HIGH,toca_abajo,-11.2,-0.167,110.6,94.1,31.1,-49.4,94.1,100.2,36.4,punto adelante de la componente
1179,35.405,HIGH,toca_abajo,-11.2,-0.167,110.6,94.1,31.1,-49.4,94.1,100.2,36.4,punto adelante de la componente
1180,35.435,HIGH,toca_abajo,-27.2,-0.407,117.9,102.5,38.4,-47.2,102.5,100.1,49.1,punto adelante de la componente
1181,35.465,HIGH,toca_abajo,-29.3,-0.439,118.7,100.2,39.2,-52.6,100.2,100.2,46.3,punto adelante de la componente
1182,35.495,HIGH,toca_abajo,-24.2,-0.363,115.0,93.4,35.5,-56.7,93.4,100.2,35.0,punto adelante de la componente
1183,35.526,HIGH,toca_abajo,-24.2,-0.363,115.0,93.4,35.5,-56.7,93.4,100.2,35.0,punto adelante de la componente
1184,35.556,HIGH,toca_abajo,-13.5,-0.202,110.2,85.7,30.7,-59.9,85.7,100.2,17.4,punto adelante de la componente
1185,35.586,HIGH,toca_abajo,24.9,0.373,93.1,62.0,13.6,-65.1,62.0,100.2,-41.5,punto adelante de la componente
1186,35.616,HIGH,toca_abajo,44.5,0.668,67.5,44.0,-12.0,-58.4,44.0,100.2,-60.8,punto adelante de la componente
1187,35.646,HIGH,toca_abajo,44.5,0.668,67.5,44.0,-12.0,-58.4,44.0,100.2,-60.8,punto adelante de la componente
1188,35.676,HIGH,toca_abajo,49.1,0.736,54.1,35.9,-25.4,-51.3,35.9,100.0,-65.4,punto adelante de la componente
1189,35.706,HIGH,toca_abajo,44.7,0.671,44.7,41.0,-34.8,-14.2,41.0,99.9,-62.5,punto adelante de la componente
1190,35.736,HIGH,toca_abajo,44.7,0.671,44.7,41.0,-34.8,-14.2,41.0,99.9,-62.5,punto adelante de la componente
1191,35.766,HIGH,toca_abajo,38.6,0.580,38.1,49.5,-41.4,38.2,49.5,100.0,-56.4,punto adelante de la componente
1192,35.796,HIGH,toca_abajo,24.6,0.370,43.9,60.4,-35.6,49.3,60.4,100.2,-43.9,punto adelante de la componente
1193,35.826,HIGH,toca_abajo,24.6,0.370,43.9,60.4,-35.6,49.3,60.4,100.2,-43.9,punto adelante de la componente
1194,35.856,HIGH,toca_abajo,9.1,0.136,50.1,69.6,-29.4,53.9,69.6,100.2,-26.6,punto adelante de la componente
1195,35.886,HIGH,toca_abajo,-20.1,-0.301,58.9,84.7,-20.6,61.1,84.7,100.3,14.8,punto adelante de la componente
1196,35.916,HIGH,toca_abajo,-43.8,-0.658,70.8,98.1,-8.7,62.1,98.1,100.2,43.2,punto adelante de la componente
1197,35.946,HIGH,toca_abajo,-43.8,-0.658,70.8,98.1,-8.7,62.1,98.1,100.2,43.2,punto adelante de la componente
1198,35.976,HIGH,toca_abajo,-56.8,-0.852,84.6,107.8,5.1,57.9,107.8,100.2,55.0,punto adelante de la componente
1199,36.006,HIGH,toca_abajo,-62.3,-0.935,97.2,113.9,17.7,49.2,113.9,100.2,60.0,punto adelante de la componente
1200,36.036,HIGH,toca_abajo,-62.3,-0.935,97.2,113.9,17.7,49.2,113.9,100.2,60.0,punto adelante de la componente
1201,36.066,HIGH,toca_abajo,-66.9,-1.000,107.9,120.5,28.4,41.2,120.5,100.2,64.2,punto adelante de la componente
1202,36.096,HIGH,toca_abajo,-66.2,-0.992,107.6,119.3,28.1,39.0,119.3,100.2,63.5,punto adelante de la componente
1203,36.126,HIGH,toca_abajo,-66.2,-0.992,107.6,119.3,28.1,39.0,119.3,100.2,63.5,punto adelante de la componente
1204,36.156,HIGH,toca_abajo,-61.9,-0.929,100.3,112.9,20.8,40.9,112.9,100.2,59.3,punto adelante de la componente
1205,36.186,HIGH,toca_abajo,-46.3,-0.694,82.7,96.4,3.2,43.6,96.4,100.2,40.5,punto adelante de la componente
1206,36.216,HIGH,toca_abajo,7.0,0.104,55.4,71.9,-24.1,48.8,71.9,100.1,-21.0,punto adelante de la componente
1207,36.246,HIGH,toca_abajo,7.0,0.104,55.4,71.9,-24.1,48.8,71.9,100.1,-21.0,punto adelante de la componente
1208,36.276,HIGH,toca_abajo,40.0,0.600,40.1,51.0,-39.4,37.3,51.0,100.1,-55.1,punto adelante de la componente
1209,36.306,HIGH,toca_abajo,50.3,0.755,30.7,38.5,-48.8,28.7,38.5,100.0,-64.0,punto adelante de la componente
1210,36.336,HIGH,toca_abajo,52.8,0.793,23.3,31.9,-56.2,30.7,31.9,99.8,-67.0,punto adelante de la componente
1211,36.366,HIGH,toca_abajo,52.8,0.793,23.3,31.9,-56.2,30.7,31.9,99.8,-67.0,punto adelante de la componente
1212,36.396,HIGH,toca_abajo,50.2,0.753,24.4,34.2,-55.1,34.2,34.2,99.8,-66.0,punto adelante de la componente
1213,36.426,HIGH,toca_abajo,45.3,0.680,31.7,44.2,-47.8,40.7,44.2,99.9,-60.3,punto adelante de la componente
1214,36.456,HIGH,toca_abajo,45.3,0.680,31.7,44.2,-47.8,40.7,44.2,99.9,-60.3,punto adelante de la componente
1215,36.486,HIGH,toca_abajo,38.3,0.574,36.9,52.0,-42.6,46.3,52.0,99.9,-53.8,punto adelante de la componente
1216,36.517,HIGH,toca_abajo,27.3,0.409,42.4,63.0,-37.1,54.9,63.0,99.9,-39.3,punto adelante de la componente
1217,36.547,HIGH,toca_abajo,14.1,0.212,47.4,68.9,-32.1,56.1,68.9,100.0,-27.8,punto adelante de la componente
1218,36.577,HIGH,toca_abajo,14.1,0.212,47.4,68.9,-32.1,56.1,68.9,100.0,-27.8,punto adelante de la componente
1219,36.607,HIGH,toca_abajo,-0.9,-0.014,52.4,74.8,-27.1,57.3,74.8,100.1,-13.3,punto adelante de la componente
1220,36.637,HIGH,toca_abajo,-29.6,-0.444,62.5,88.7,-17.0,60.8,88.7,100.0,24.8,punto adelante de la componente
1221,36.667,HIGH,toca_abajo,-29.6,-0.444,62.5,88.7,-17.0,60.8,88.7,100.0,24.8,punto adelante de la componente
1222,36.697,HIGH,toca_abajo,-46.9,-0.703,75.4,98.2,-4.1,57.3,98.2,100.0,43.1,punto adelante de la componente
1223,36.727,HIGH,toca_abajo,-61.1,-0.916,91.6,114.3,12.1,57.5,114.3,100.2,60.4,punto adelante de la componente
1224,36.757,HIGH,toca_abajo,-64.2,-0.964,99.4,117.5,19.9,51.7,117.5,100.3,62.5,punto adelante de la componente
1225,36.787,HIGH,toca_abajo,-64.2,-0.964,99.4,117.5,19.9,51.7,117.5,100.3,62.5,punto adelante de la componente
1226,36.817,HIGH,toca_abajo,-65.2,-0.978,103.9,118.0,24.4,45.3,118.0,100.4,63.1,punto adelante de la componente
1227,36.847,HIGH,toca_abajo,-64.8,-0.972,106.2,117.2,26.7,38.1,117.2,100.5,62.7,punto adelante de la componente
1228,36.877,HIGH,toca_abajo,-59.5,-0.892,96.8,109.0,17.3,40.9,109.0,100.4,56.5,punto adelante de la componente
1229,36.907,HIGH,toca_abajo,-53.1,-0.797,91.0,103.0,11.5,40.2,103.0,100.5,50.3,punto adelante de la componente
1230,36.937,HIGH,toca_abajo,-53.1,-0.797,91.0,103.0,11.5,40.2,103.0,100.5,50.3,punto adelante de la componente
1231,36.967,HIGH,toca_abajo,-31.5,-0.472,76.1,88.6,-3.4,41.4,88.6,100.4,24.8,punto adelante de la componente
1232,36.997,HIGH,toca_abajo,-6.6,-0.099,65.8,80.5,-13.7,46.3,80.5,100.5,3.0,punto adelante de la componente
1233,37.027,HIGH,toca_abajo,-6.6,-0.099,65.8,80.5,-13.7,46.3,80.5,100.5,3.0,punto adelante de la componente
1234,37.057,HIGH,toca_abajo,23.9,0.358,55.6,68.4,-23.9,42.2,68.4,100.4,-29.5,punto adelante de la componente
1235,37.087,HIGH,toca_abajo,40.0,0.599,49.8,56.9,-29.7,26.7,56.9,100.4,-49.0,punto adelante de la componente
1236,37.117,HIGH,toca_abajo,40.0,0.599,49.8,56.9,-29.7,26.7,56.9,100.4,-49.0,punto adelante de la componente
1237,37.147,HIGH,toca_abajo,40.6,0.609,47.7,59.1,-31.8,39.1,59.1,100.4,-46.1,punto adelante de la componente
1238,37.177,HIGH,toca_abajo,39.0,0.585,45.4,59.2,-34.1,44.2,59.2,100.2,-45.7,punto adelante de la componente
1239,37.207,HIGH,toca_abajo,12.5,0.188,62.4,72.2,-17.1,34.1,72.2,100.1,-20.1,punto adelante de la componente
1240,37.237,HIGH,toca_abajo,12.5,0.188,62.4,72.2,-17.1,34.1,72.2,100.1,-20.1,punto adelante de la componente
1241,37.267,HIGH,toca_abajo,-2.2,-0.034,67.3,76.9,-12.2,33.5,76.9,100.1,-7.5,punto adelante de la componente
1242,37.297,HIGH,toca_abajo,-18.5,-0.278,74.3,83.2,-5.2,31.7,83.2,100.1,10.6,punto adelante de la componente
1243,37.327,HIGH,toca_abajo,-31.4,-0.471,80.7,89.6,1.2,31.9,89.6,100.1,27.0,punto adelante de la componente
1244,37.357,HIGH,toca_abajo,-31.4,-0.471,80.7,89.6,1.2,31.9,89.6,100.1,27.0,punto adelante de la componente
1245,37.387,HIGH,toca_abajo,-37.2,-0.558,85.0,93.2,5.5,29.6,93.2,100.1,34.6,punto adelante de la componente
1246,37.417,HIGH,toca_abajo,-36.2,-0.542,84.6,91.5,5.1,25.4,91.5,100.1,31.1,punto adelante de la componente
1247,37.447,HIGH,toca_abajo,-36.2,-0.543,84.2,90.5,4.7,23.4,90.5,100.1,28.9,punto adelante de la componente
1248,37.477,HIGH,toca_abajo,-36.2,-0.543,84.2,90.5,4.7,23.4,90.5,100.1,28.9,punto adelante de la componente
1249,37.508,HIGH,toca_abajo,-30.2,-0.453,80.7,86.3,1.2,21.4,86.3,100.1,19.0,punto adelante de la componente
1250,37.538,HIGH,toca_abajo,-19.5,-0.292,73.4,79.6,-6.1,23.1,79.6,100.1,0.3,punto adelante de la componente
1251,37.568,HIGH,toca_abajo,-12.9,-0.194,68.0,74.9,-11.5,25.3,74.9,100.1,-13.1,punto adelante de la componente
1252,37.598,HIGH,toca_abajo,-12.9,-0.194,68.0,74.9,-11.5,25.3,74.9,100.1,-13.1,punto adelante de la componente
1253,37.628,HIGH,toca_abajo,-9.3,-0.140,64.6,71.4,-14.9,25.5,71.4,100.1,-22.0,punto adelante de la componente
1254,37.658,HIGH,toca_abajo,-6.2,-0.093,61.3,69.2,-18.2,28.4,69.2,100.0,-27.2,punto adelante de la componente
1255,37.688,HIGH,toca_abajo,-6.2,-0.093,61.3,69.2,-18.2,28.4,69.2,100.0,-27.2,punto adelante de la componente
1256,37.718,HIGH,toca_abajo,-7.9,-0.119,60.0,70.4,-19.5,35.3,70.4,99.9,-24.4,punto adelante de la componente
1257,37.748,HIGH,toca_abajo,-3.9,-0.058,55.9,70.1,-23.6,44.2,70.1,100.0,-25.2,punto adelante de la componente
1258,37.778,HIGH,toca_abajo,-3.9,-0.058,55.9,70.1,-23.6,44.2,70.1,100.0,-25.2,punto adelante de la componente
