source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
969,29.099,HIGH,toca_abajo,-41.8,-0.628,144.5,127.9,65.0,-49.7,127.9,99.7,67.2,punto adelante de la componente
970,29.129,HIGH,toca_abajo,-41.8,-0.628,144.5,127.9,65.0,-49.7,127.9,99.7,67.2,punto adelante de la componente
971,29.159,HIGH,toca_abajo,-40.4,-0.606,146.1,130.3,66.6,-48.4,130.3,99.6,68.1,punto adelante de la componente
972,29.189,HIGH,toca_abajo,-39.2,-0.588,143.4,127.9,63.9,-47.4,127.9,99.7,67.2,punto adelante de la componente
973,29.219,HIGH,toca_abajo,-37.3,-0.559,138.7,124.2,59.2,-45.5,124.2,99.8,65.6,punto adelante de la componente
974,29.249,HIGH,toca_abajo,-34.7,-0.520,134.2,119.0,54.7,-46.8,119.0,99.9,63.1,punto adelante de la componente
975,29.279,HIGH,toca_abajo,-34.7,-0.520,134.2,119.0,54.7,-46.8,119.0,99.9,63.1,punto adelante de la componente
976,29.309,HIGH,toca_abajo,-25.1,-0.377,123.9,106.3,44.4,-51.0,106.3,100.1,53.5,punto adelante de la componente
977,29.339,HIGH,toca_abajo,-15.0,-0.225,117.7,97.0,38.2,-55.6,97.0,100.1,41.4,punto adelante de la componente
978,29.369,HIGH,toca_abajo,-11.4,-0.172,114.7,95.0,35.2,-54.0,95.0,100.1,38.0,punto adelante de la componente
979,29.399,HIGH,toca_abajo,-10.6,-0.159,113.9,93.3,34.4,-55.4,93.3,100.1,34.8,punto adelante de la componente
980,29.429,HIGH,toca_abajo,-10.6,-0.159,113.9,93.3,34.4,-55.4,93.3,100.1,34.8,punto adelante de la componente
981,29.459,HIGH,toca_abajo,0.9,0.014,109.1,84.2,29.6,-59.6,84.2,99.9,13.1,punto adelante de la componente
982,29.489,HIGH,toca_abajo,11.8,0.177,106.9,69.6,27.4,-68.1,69.6,99.6,-26.0,punto adelante de la componente
983,29.520,HIGH,toca_abajo,20.6,0.308,105.0,63.0,25.5,-70.7,63.0,99.9,-39.4,punto adelante de la componente
984,29.550,HIGH,toca_abajo,26.8,0.402,100.6,61.8,21.1,-69.8,61.8,100.1,-41.7,punto adelante de la componente
985,29.580,HIGH,toca_abajo,26.8,0.402,100.6,61.8,21.1,-69.8,61.8,100.1,-41.7,punto adelante de la componente
986,29.610,HIGH,toca_abajo,35.5,0.532,82.2,62.2,2.7,-54.9,62.2,100.1,-41.0,punto adelante de la componente
987,29.640,HIGH,toca_abajo,49.3,0.740,70.7,58.4,-8.8,-40.4,58.4,100.1,-46.8,punto adelante de la componente
988,29.670,HIGH,toca_abajo,49.3,0.740,70.7,58.4,-8.8,-40.4,58.4,100.1,-46.8,punto adelante de la componente
989,29.700,HIGH,toca_abajo,53.6,0.804,67.8,61.9,-11.7,-22.6,61.9,100.6,-42.1,punto adelante de la componente
990,29.730,MEDIUM,toca_abajo,57.9,0.869,64.3,73.1,-15.2,32.7,73.1,100.9,-18.6,punto adelante de la componente
991,29.760,MEDIUM,toca_abajo,46.2,0.693,65.9,87.6,-13.6,57.8,87.6,101.0,23.0,punto adelante de la componente
992,29.790,MEDIUM,toca_abajo,46.2,0.693,65.9,87.6,-13.6,57.8,87.6,101.0,23.0,punto adelante de la componente
993,29.820,MEDIUM,toca_abajo,-42.7,-0.641,78.6,98.8,-0.9,57.8,98.8,102.5,47.9,punto adelante de la componente
994,29.850,MEDIUM,toca_abajo,-81.9,-1.000,102.2,110.7,22.7,38.7,110.7,104.7,63.8,punto adelante de la componente
995,29.880,LOW,toca_abajo,-86.1,-1.000,112.7,,33.2,,110.7,104.7,63.8,ultimo objetivo confiable (memoria)
996,29.910,LOW,toca_abajo,-86.1,-1.000,112.7,,33.2,,110.7,104.7,63.8,ultimo objetivo confiable (memoria)
997,29.940,LOW,toca_abajo,-87.8,-1.000,121.4,,41.9,,110.7,104.7,63.8,ultimo objetivo confiable (memoria)
998,29.970,PERDIDA,sin_componente,-57.1,0.000,,,,,,,0.0,sin objetivo
999,30.000,PERDIDA,sin_componente,-57.1,0.000,,,,,,,0.0,sin objetivo
1000,30.030,PERDIDA,sin_componente,-47.3,0.000,,,,,,,0.0,sin objetivo
1001,30.060,SIN_CERCA,continuidad,-46.0,-0.600,,,,,110.7,104.7,63.8,memoria
1002,30.090,SIN_CERCA,continuidad,-45.8,-0.600,,,,,110.7,104.7,63.8,memoria
1003,30.120,SIN_CERCA,continuidad,-45.8,-0.600,,,,,110.7,104.7,63.8,memoria
1004,30.150,SIN_CERCA,continuidad,-45.8,-0.600,,,,,110.7,104.7,63.8,memoria
1005,30.180,SIN_CERCA,continuidad,-45.7,-0.600,,,,,110.7,104.7,63.8,memoria
1006,30.210,SIN_CERCA,continuidad,-45.4,-0.600,,,,,110.7,104.7,63.8,memoria
1007,30.240,SIN_CERCA,continuidad,-45.4,-0.600,,,,,110.7,104.7,63.8,memoria
1008,30.270,SIN_CERCA,continuidad,-45.3,-0.600,,,,,110.7,104.7,63.8,memoria
1009,30.300,SIN_CERCA,continuidad,-45.1,-0.600,,,,,110.7,104.7,63.8,memoria
1010,30.330,SIN_CERCA,continuidad,-44.6,-0.600,,,,,110.7,104.7,63.8,memoria
1011,30.360,SIN_CERCA,continuidad,-44.6,-0.600,,,,,110.7,104.7,63.8,memoria
1012,30.390,SIN_CERCA,continuidad,-44.1,-0.600,,,,,110.7,104.7,63.8,memoria
1013,30.420,SIN_CERCA,continuidad,-42.6,-0.600,,,,,110.7,104.7,63.8,memoria
1014,30.450,SIN_CERCA,continuidad,-42.6,-0.600,,,,,110.7,104.7,63.8,memoria
1015,30.480,SIN_CERCA,continuidad,-41.7,-0.600,,,,,110.7,104.7,63.8,memoria
1016,30.511,SIN_CERCA,continuidad,-41.5,-0.600,,,,,110.7,104.7,63.8,memoria
1017,30.541,SIN_CERCA,continuidad,-41.5,-0.600,,,,,110.7,104.7,63.8,memoria
1018,30.571,SIN_CERCA,continuidad,-39.0,-0.600,,,,,110.7,104.7,63.8,memoria
1019,30.601,SIN_CERCA,continuidad,-36.8,-0.600,,156.4,,,156.4,75.1,59.7,componente visible arriba
1020,30.631,SIN_CERCA,continuidad,-36.8,-0.600,,156.4,,,156.4,75.1,59.7,componente visible arriba
1021,30.661,SIN_CERCA,continuidad,-35.2,-0.528,,,,,156.4,75.1,59.7,memoria
1022,30.691,SIN_CERCA,continuidad,-33.7,-0.505,,,,,156.4,75.1,59.7,memoria
1023,30.721,SIN_CERCA,continuidad,-33.7,-0.505,,,,,156.4,75.1,59.7,memoria
1024,30.751,SIN_CERCA,continuidad,-29.7,-0.445,,,,,156.4,75.1,59.7,memoria
1025,30.781,SIN_CERCA,salto_grande,-25.1,-0.377,,,,,156.4,75.1,59.7,memoria
1026,30.811,SIN_CERCA,salto_grande,-25.1,-0.377,,,,,156.4,75.1,59.7,memoria
1027,30.841,SIN_CERCA,salto_grande,-19.8,-0.298,,,,,156.4,75.1,59.7,memoria
1028,30.871,SIN_CERCA,salto_grande,-13.7,-0.206,,,,,156.4,75.1,59.7,memoria
1029,30.901,SIN_CERCA,salto_grande,-9.0,-0.135,,,,,156.4,75.1,59.7,memoria
1030,30.931,SIN_CERCA,salto_grande,-9.0,-0.135,,,,,156.4,75.1,59.7,memoria
1031,30.961,SIN_CERCA,salto_grande,-6.1,-0.092,,,,,156.4,75.1,59.7,memoria
1032,30.991,SIN_CERCA,salto_grande,-2.5,-0.037,,,,,156.4,75.1,59.7,memoria
1033,31.021,SIN_CERCA,salto_grande,-2.5,-0.037,,,,,156.4,75.1,59.7,memoria
1034,31.051,SIN_CERCA,salto_grande,1.8,0.028,,,,,156.4,75.1,59.7,memoria
1035,31.081,SIN_CERCA,salto_grande,2.3,0.034,,59.4,,,59.4,75.9,-24.5,componente visible arriba
1036,31.111,SIN_CERCA,continuidad,1.3,0.020,,67.1,,,67.1,77.5,-16.3,componente visible arriba
1037,31.141,SIN_CERCA,continuidad,1.3,0.020,,67.1,,,67.1,77.5,-16.3,componente visible arriba
1038,31.171,SIN_CERCA,continuidad,1.8,0.026,,71.5,,,71.5,79.3,-11.1,componente visible arriba
1039,31.201,SIN_CERCA,continuidad,-9.5,-0.142,,104.2,,,104.2,79.2,31.2,componente visible arriba
1040,31.231,SIN_CERCA,continuidad,-15.9,-0.239,,86.1,,,86.1,96.5,15.8,componente visible arriba
