source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
186,5.586,HIGH,toca_abajo,3.9,0.059,71.5,75.4,-8.0,15.0,75.4,100.1,-11.8,punto adelante de la componente
187,5.616,HIGH,toca_abajo,-7.3,-0.110,75.0,79.2,-4.5,16.1,79.2,100.1,-1.0,punto adelante de la componente
188,5.646,HIGH,toca_abajo,-7.3,-0.110,75.0,79.2,-4.5,16.1,79.2,100.1,-1.0,punto adelante de la componente
189,5.676,HIGH,toca_abajo,-15.4,-0.231,78.8,82.4,-0.7,13.8,82.4,100.1,8.2,punto adelante de la componente
190,5.706,HIGH,toca_abajo,-20.8,-0.312,81.5,84.6,2.0,12.1,84.6,100.1,14.3,punto adelante de la componente
191,5.736,HIGH,toca_abajo,-25.6,-0.383,83.7,86.5,4.2,10.9,86.5,100.1,19.3,punto adelante de la componente
192,5.766,HIGH,toca_abajo,-25.6,-0.383,83.7,86.5,4.2,10.9,86.5,100.1,19.3,punto adelante de la componente
193,5.796,HIGH,toca_abajo,-29.4,-0.441,85.9,88.5,6.4,10.2,88.5,100.1,24.4,punto adelante de la componente
194,5.826,HIGH,toca_abajo,-35.8,-0.536,90.8,92.6,11.3,7.1,92.6,100.1,33.4,punto adelante de la componente
195,5.856,HIGH,toca_abajo,-35.8,-0.536,90.8,92.6,11.3,7.1,92.6,100.1,33.4,punto adelante de la componente
196,5.886,HIGH,toca_abajo,-36.0,-0.540,90.5,91.5,11.0,4.1,91.5,100.1,31.2,punto adelante de la componente
197,5.916,HIGH,toca_abajo,-37.6,-0.563,90.2,91.2,10.7,4.1,91.2,100.1,30.5,punto adelante de la componente
198,5.946,HIGH,toca_abajo,-37.3,-0.559,88.3,89.0,8.8,2.6,89.0,100.1,25.5,punto adelante de la componente
199,5.976,HIGH,toca_abajo,-37.3,-0.559,88.3,89.0,8.8,2.6,89.0,100.1,25.5,punto adelante de la componente
200,6.006,HIGH,toca_abajo,-34.4,-0.517,83.4,84.3,3.9,3.4,84.3,100.1,13.6,punto adelante de la componente
201,6.036,HIGH,toca_abajo,-40.9,-0.614,82.8,93.1,3.3,34.1,93.1,99.4,33.4,punto adelante de la componente
202,6.066,HIGH,toca_abajo,-40.9,-0.614,82.8,93.1,3.3,34.1,93.1,99.4,33.4,punto adelante de la componente
203,6.096,HIGH,toca_abajo,-47.2,-0.708,82.8,104.5,3.3,55.4,104.5,99.6,50.8,punto adelante de la componente
204,6.126,HIGH,toca_abajo,-56.4,-0.846,88.0,107.5,8.5,54.0,107.5,100.0,54.5,punto adelante de la componente
205,6.156,MEDIUM,toca_abajo,-66.7,-1.000,105.3,107.7,25.8,9.5,107.7,100.0,54.7,punto adelante de la componente
206,6.186,MEDIUM,toca_abajo,-66.7,-1.000,105.3,107.7,25.8,9.5,107.7,100.0,54.7,punto adelante de la componente
