source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
147,4.414,HIGH,toca_abajo,-23.5,-0.352,149.9,91.7,70.4,-74.5,91.7,98.8,29.8,punto adelante de la componente
148,4.444,HIGH,toca_abajo,-23.5,-0.352,149.9,91.7,70.4,-74.5,91.7,98.8,29.8,punto adelante de la componente
149,4.474,HIGH,toca_abajo,-20.9,-0.313,150.8,90.9,71.3,-75.2,90.9,99.0,28.4,punto adelante de la componente
150,4.505,HIGH,toca_abajo,-21.6,-0.324,150.9,91.2,71.4,-75.0,91.2,98.9,28.9,punto adelante de la componente
151,4.535,HIGH,toca_abajo,-20.0,-0.300,150.9,90.1,71.4,-75.0,90.1,98.6,26.3,punto adelante de la componente
152,4.565,HIGH,toca_abajo,-19.1,-0.287,151.1,89.2,71.6,-75.7,89.2,99.0,24.8,punto adelante de la componente
153,4.595,HIGH,toca_abajo,-19.1,-0.287,151.1,89.2,71.6,-75.7,89.2,99.0,24.8,punto adelante de la componente
154,4.625,HIGH,toca_abajo,-18.8,-0.282,151.0,88.4,71.5,-76.0,88.4,99.1,23.0,punto adelante de la componente
155,4.655,HIGH,toca_abajo,-17.8,-0.266,151.0,88.8,71.5,-75.6,88.8,99.2,24.0,punto adelante de la componente
156,4.685,HIGH,toca_abajo,-17.8,-0.266,151.0,88.8,71.5,-75.6,88.8,99.2,24.0,punto adelante de la componente
157,4.715,HIGH,toca_abajo,-15.4,-0.232,151.0,88.5,71.5,-75.7,88.5,98.9,23.0,punto adelante de la componente
158,4.745,HIGH,toca_abajo,-13.8,-0.207,150.8,87.7,71.3,-75.7,87.7,98.9,21.3,punto adelante de la componente
159,4.775,HIGH,toca_abajo,-12.2,-0.183,149.6,86.3,70.1,-76.2,86.3,99.2,18.2,punto adelante de la componente
160,4.805,HIGH,toca_abajo,-12.2,-0.183,149.6,86.3,70.1,-76.2,86.3,99.2,18.2,punto adelante de la componente
161,4.835,HIGH,toca_abajo,-11.2,-0.168,149.4,86.6,69.9,-76.1,86.6,99.2,18.8,punto adelante de la componente
162,4.865,HIGH,toca_abajo,-9.4,-0.140,148.9,86.4,69.4,-76.3,86.4,99.5,18.6,punto adelante de la componente
163,4.895,HIGH,toca_abajo,-7.2,-0.108,148.7,86.2,69.2,-76.1,86.2,99.4,18.0,punto adelante de la componente
164,4.925,HIGH,toca_abajo,-7.2,-0.108,148.7,86.2,69.2,-76.1,86.2,99.4,18.0,punto adelante de la componente
165,4.955,HIGH,toca_abajo,-5.2,-0.078,150.2,85.7,70.7,-76.3,85.7,99.2,16.7,punto adelante de la componente
166,4.985,HIGH,toca_abajo,-6.4,-0.096,150.4,85.6,70.9,-76.5,85.6,99.2,16.3,punto adelante de la componente
167,5.015,HIGH,toca_abajo,-6.4,-0.096,150.4,85.6,70.9,-76.5,85.6,99.2,16.3,punto adelante de la componente
168,5.045,HIGH,toca_abajo,-7.4,-0.112,149.9,85.2,70.4,-76.5,85.2,99.3,15.5,punto adelante de la componente
169,5.075,HIGH,toca_abajo,-10.7,-0.161,149.0,85.5,69.5,-76.2,85.5,99.3,16.2,punto adelante de la componente
170,5.105,HIGH,toca_abajo,-10.7,-0.161,149.0,85.5,69.5,-76.2,85.5,99.3,16.2,punto adelante de la componente
171,5.135,HIGH,toca_abajo,-12.5,-0.188,148.4,85.1,68.9,-76.4,85.1,99.4,15.2,punto adelante de la componente
172,5.165,HIGH,toca_abajo,-15.6,-0.234,146.7,84.6,67.2,-76.2,84.6,99.5,14.0,punto adelante de la componente
173,5.195,HIGH,toca_abajo,-15.6,-0.234,146.7,84.6,67.2,-76.2,84.6,99.5,14.0,punto adelante de la componente
174,5.225,HIGH,toca_abajo,-17.1,-0.257,147.7,84.1,68.2,-76.4,84.1,99.5,12.6,punto adelante de la componente
175,5.255,HIGH,toca_abajo,-16.8,-0.252,148.8,85.1,69.3,-76.1,85.1,99.3,15.2,punto adelante de la componente
176,5.285,HIGH,toca_abajo,-16.8,-0.252,148.8,85.1,69.3,-76.1,85.1,99.3,15.2,punto adelante de la componente
177,5.315,HIGH,toca_abajo,-16.8,-0.252,149.1,86.6,69.6,-75.8,86.6,99.0,18.7,punto adelante de la componente
178,5.345,HIGH,toca_abajo,-16.4,-0.246,149.5,87.6,70.0,-75.6,87.6,99.0,21.0,punto adelante de la componente
179,5.375,HIGH,toca_abajo,-16.3,-0.245,148.9,87.4,69.4,-75.8,87.4,99.3,20.9,punto adelante de la componente
180,5.405,HIGH,toca_abajo,-16.3,-0.245,148.9,87.4,69.4,-75.8,87.4,99.3,20.9,punto adelante de la componente
181,5.435,HIGH,toca_abajo,-14.4,-0.217,148.2,86.5,68.7,-76.1,86.5,99.3,18.7,punto adelante de la componente
182,5.465,HIGH,toca_abajo,-13.4,-0.201,148.9,87.1,69.4,-76.0,87.1,99.3,20.3,punto adelante de la componente
183,5.495,HIGH,toca_abajo,-12.7,-0.190,149.8,87.9,70.3,-75.6,87.9,99.0,21.7,punto adelante de la componente
184,5.526,HIGH,toca_abajo,-12.1,-0.182,149.9,88.3,70.4,-75.6,88.3,98.9,22.7,punto adelante de la componente
185,5.556,HIGH,toca_abajo,-12.1,-0.182,149.9,88.4,70.4,-75.6,88.4,98.9,22.8,punto adelante de la componente
186,5.586,HIGH,toca_abajo,-11.0,-0.164,149.8,86.7,70.3,-75.8,86.7,99.0,18.9,punto adelante de la componente
187,5.616,HIGH,toca_abajo,-15.3,-0.230,146.8,85.9,67.3,-75.6,85.9,99.1,17.0,punto adelante de la componente
188,5.646,HIGH,toca_abajo,-15.3,-0.230,146.8,85.9,67.3,-75.6,85.9,99.1,17.0,punto adelante de la componente
189,5.676,HIGH,toca_abajo,-17.6,-0.264,145.5,87.9,66.0,-74.7,87.9,98.8,21.7,punto adelante de la componente
190,5.706,HIGH,toca_abajo,-17.6,-0.264,145.5,87.9,66.0,-74.7,87.9,98.8,21.7,punto adelante de la componente
191,5.736,HIGH,toca_abajo,-19.3,-0.290,143.5,88.2,64.0,-73.9,88.2,98.8,22.3,punto adelante de la componente
192,5.766,HIGH,toca_abajo,-23.0,-0.345,136.0,86.8,56.5,-72.5,86.8,99.1,19.2,punto adelante de la componente
193,5.796,HIGH,toca_abajo,-23.0,-0.345,136.0,86.8,56.5,-72.5,86.8,99.1,19.2,punto adelante de la componente
194,5.826,HIGH,toca_abajo,-23.4,-0.351,134.2,85.1,54.7,-72.6,85.1,99.2,15.2,punto adelante de la componente
195,5.856,HIGH,toca_abajo,-23.8,-0.357,133.3,83.9,53.8,-73.0,83.9,99.5,12.0,punto adelante de la componente
196,5.886,HIGH,toca_abajo,-23.8,-0.357,133.3,83.9,53.8,-73.0,83.9,99.5,12.0,punto adelante de la componente
197,5.916,HIGH,toca_abajo,-26.2,-0.392,128.5,83.3,49.0,-71.4,83.3,99.4,10.4,punto adelante de la componente
198,5.946,HIGH,toca_abajo,-28.2,-0.423,125.8,84.4,46.3,-69.7,84.4,99.3,13.4,punto adelante de la componente
199,5.976,HIGH,toca_abajo,-28.2,-0.423,125.8,84.4,46.3,-69.7,84.4,99.3,13.4,punto adelante de la componente
200,6.006,HIGH,toca_abajo,-29.3,-0.440,124.1,87.1,44.6,-67.3,87.1,99.1,20.0,punto adelante de la componente
201,6.036,HIGH,toca_abajo,-28.3,-0.424,116.6,86.3,37.1,-62.8,86.3,99.2,18.1,punto adelante de la componente
202,6.066,HIGH,toca_abajo,-28.3,-0.424,116.6,86.3,37.1,-62.8,86.3,99.2,18.1,punto adelante de la componente
203,6.096,HIGH,toca_abajo,-28.7,-0.430,117.2,87.1,37.7,-62.5,87.1,99.1,20.1,punto adelante de la componente
204,6.126,HIGH,toca_abajo,-28.7,-0.430,117.2,87.1,37.7,-62.5,87.1,99.1,20.1,punto adelante de la componente
205,6.156,HIGH,toca_abajo,-28.1,-0.422,117.3,85.0,37.8,-64.4,85.0,99.3,15.0,punto adelante de la componente
206,6.186,HIGH,toca_abajo,-28.3,-0.425,115.7,87.8,36.2,-60.7,87.8,99.1,21.6,punto adelante de la componente
